timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
95.5,99.500000,0.500000,18659.250000,0.000000,0.850000,0.250000,182.678000,49.276000,222.184832,6.943315,2
96.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,168.671667,60.801093,228.252219,13.117616,3
96.5,99.500000,0.500000,18659.250000,0.000000,0.650000,0.050000,136.671000,0.568000,243.260494,5.877674,2
97.0,99.666667,0.471405,18659.250000,0.000000,0.800000,0.216025,128.677667,9.168336,235.026271,16.499798,3
97.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,117.600000,0.000000,213.788149,0.000000,1
98.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,238.587000,10.858000,220.018633,9.415846,2
98.5,100.000000,0.000000,18659.250000,0.000000,0.733333,0.188562,175.246667,55.699067,233.891217,3.971209,3
99.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,124.214000,9.511000,225.493111,15.218480,2
99.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,129.196000,7.922397,231.746986,12.097414,3
100.0,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,117.010000,0.000000,212.612765,0.000000,1
100.5,100.000000,0.000000,18659.250000,0.000000,0.850000,0.150000,195.150500,59.928500,242.231611,3.563605,2
101.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,181.942000,49.188000,221.611356,7.145053,2
101.5,99.666667,0.471405,18659.250000,0.000000,0.800000,0.216025,168.836000,62.188623,227.593650,13.312201,3
102.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,123.902000,11.845000,221.461711,27.479959,2
102.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,129.255667,9.446253,236.172351,16.939501,3
103.0,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,114.348000,0.000000,207.470310,0.000000,1
103.5,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,243.065500,13.219500,226.348408,11.225584,2
104.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,134.999500,1.447500,232.484163,2.615793,2
104.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,166.823333,60.163883,229.419834,10.349668,3
105.0,99.666667,0.471405,18659.250000,0.000000,0.800000,0.216025,130.584667,10.970302,233.857228,16.567192,3
105.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.000000,137.205000,0.000000,249.562804,0.000000,1
106.0,99.500000,0.500000,18659.250000,0.000000,0.900000,0.200000,183.644500,67.674500,222.744428,12.564692,2
106.5,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,191.890000,59.915000,229.778716,2.364976,2
107.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,162.354000,64.464183,216.030249,10.697379,3
107.5,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,136.370000,0.628000,242.539111,6.088660,2
108.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,120.963667,8.745483,219.364301,13.429136,3
108.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,114.338000,0.000000,204.294653,0.000000,1
