timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
194.6839,100,45,10923.25,0.6,4.3,21970.31,133.469000,43681.928000,230.565338
195.5067,100,44,10923.25,0.6,4.3,21970.57,181.531000,43863.459000,220.631034
196.0851,100,45,10923.25,0.6,4.3,21970.25,133.250000,43996.709000,230.347313
196.9079,100,44,10923.25,0.6,4.3,21970.10,181.053000,44177.762000,220.061541
197.4871,100,45,10923.25,0.6,4.3,21970.85,132.322000,44310.084000,228.443312
198.3094,100,44,10923.25,0.6,4.3,21970.43,180.800000,44490.884000,219.880197
198.8901,100,45,10923.25,0.6,4.3,21969.84,132.670000,44623.554000,228.470882
199.7121,100,44,10923.25,0.6,4.3,21970.66,179.310000,44802.864000,218.129052
200.2928,100,45,10923.25,0.6,4.3,21970.91,132.525000,44935.389000,228.210562
201.1158,99,44,10923.25,0.6,4.3,21969.89,179.988000,45115.377000,218.689559
201.7025,100,44,10923.25,0.9,4.3,21979.11,135.645000,45251.022000,231.194899
202.5318,99,48,10923.25,0.8,4.3,21996.18,199.965000,45450.987000,241.131578
203.1104,100,44,10923.25,0.8,4.3,22005.62,115.085000,45566.072000,198.895128
203.9344,99,50,10923.25,1.7,4.3,21986.68,199.946000,45766.018000,242.678341
204.5208,100,44,10923.25,1.3,4.3,22192.76,113.655000,45879.673000,193.796514
205.3458,99,50,10923.25,1.1,4.3,22259.40,202.982000,46082.655000,246.034089
205.9263,100,44,10923.25,1.0,4.3,22313.84,113.091000,46195.746000,194.829114
206.7536,99,50,10923.25,1.0,4.3,22341.09,200.462000,46396.208000,242.309776
207.3402,100,48,10923.25,0.9,4.3,22351.59,131.596000,46527.804000,224.320886
208.1692,99,50,10923.25,1.1,4.4,22466.54,181.544000,46709.348000,218.993126
208.7508,100,50,10923.25,1.2,4.5,23070.42,130.440000,46839.788000,224.309444
209.5777,99,50,10923.25,1.2,4.6,23897.62,180.980000,47020.768000,218.856421
210.1619,99,50,10923.25,1.1,4.8,24490.87,131.544000,47152.312000,225.182745
210.9911,99,50,10923.25,1.4,4.8,24888.26,179.254000,47331.566000,216.173639
211.5785,100,50,10923.25,1.6,4.8,24886.96,131.973000,47463.539000,224.662440
212.4044,99,50,10923.25,1.6,4.8,24887.35,181.536000,47645.075000,219.805090
212.9841,100,50,10923.25,1.6,4.8,24887.26,133.601000,47778.676000,230.472191
213.8111,99,50,10923.25,1.6,4.8,24886.92,179.007000,47957.683000,216.433814
214.3986,100,50,10923.25,1.9,4.8,24886.92,135.865000,48093.548000,231.278176
215.2271,99,47,10923.25,1.6,4.8,24887.39,200.182000,48293.730000,241.608483
215.8059,100,50,10923.25,1.6,4.8,24886.60,115.132000,48408.862000,198.942473
216.6305,99,53,10923.25,1.6,4.8,24887.30,200.088000,48608.950000,242.626309
