timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
231.0,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,179.534000,2.788000,210.320172,3.178745,2
231.5,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,200.381000,0.000000,233.820080,0.000000,1
232.0,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,194.231000,9.676496,228.401790,10.594207,3
233.0,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,194.161000,9.088679,227.437655,11.389360,3
233.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.704000,0.000000,209.050038,0.000000,1
234.0,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,190.872000,9.406000,223.655260,9.386133,2
234.5,99.666667,0.471405,10923.250000,0.000000,1.066667,0.402768,192.671333,8.855161,225.217187,11.165763,3
235.5,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,187.315333,10.795278,218.336101,12.277594,3
236.5,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,200.582333,1.037361,233.749222,1.571131,3
237.0,99.500000,0.500000,10923.250000,0.000000,1.350000,0.050000,179.042500,1.393500,209.372984,0.902803,2
237.5,100.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,181.211000,0.000000,213.682238,0.000000,1
238.0,99.333333,0.471405,10923.250000,0.000000,1.133333,0.377124,201.231000,1.077093,235.774905,1.446437,3
239.0,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,186.358333,9.248972,218.628597,10.265492,3
239.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.652000,0.000000,209.196999,0.000000,1
240.0,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,200.287500,0.346500,234.292495,0.000673,2
240.5,100.000000,0.000000,10923.250000,0.000000,1.066667,0.402768,186.323000,8.657836,217.065922,9.845513,3
241.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,194.167000,11.959196,227.485419,15.172605,3
242.5,99.000000,0.000000,10923.250000,0.000000,1.066667,0.402768,186.313000,10.977668,217.883170,11.822125,3
243.0,99.666667,0.471405,10923.250000,0.000000,1.066667,0.402768,201.176000,1.854897,235.458498,3.140952,3
244.0,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,186.511667,8.980503,218.735392,9.759799,3
245.0,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,194.381000,7.459169,229.044528,8.386749,3
245.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,180.173000,0.000000,211.110346,0.000000,1
246.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,189.242000,9.648000,221.234725,11.039724,2
246.5,100.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,195.014667,9.098200,227.660365,10.252683,3
247.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,185.901000,9.855275,218.195426,11.874237,3
248.5,99.000000,0.000000,10923.250000,0.000000,1.133333,0.377124,195.305667,9.768185,228.001731,11.488143,3
249.0,99.333333,0.471405,10923.250000,0.000000,1.000000,0.374166,191.723667,10.537057,223.768416,11.113975,3
250.0,100.000000,0.000000,10923.250000,0.000000,0.966667,0.368179,186.996667,10.376803,218.474377,12.729159,3
251.0,99.000000,0.000000,10923.250000,0.000000,0.966667,0.368179,200.254000,0.932124,234.712913,2.155156,3
251.5,99.000000,0.000000,10923.250000,0.000000,0.700000,0.000000,178.483000,0.000000,209.403577,0.000000,1
252.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,179.949000,1.840000,210.481616,1.693309,2
252.5,99.666667,0.471405,10923.250000,0.000000,1.000000,0.374166,200.890667,1.853492,235.460684,2.207854,3
253.5,99.666667,0.471405,10923.250000,0.000000,1.133333,0.449691,180.003667,1.643708,211.604447,2.983389,3
254.5,99.000000,0.000000,10923.250000,0.000000,0.933333,0.329983,201.579667,1.639111,235.894573,1.510363,3
255.0,99.000000,0.000000,10923.250000,0.000000,0.966667,0.368179,186.050333,7.888979,217.902226,8.104061,3
256.0,99.666667,0.471405,10923.250000,0.000000,0.933333,0.329983,194.476333,10.633921,228.781735,14.217033,3
257.0,99.666667,0.471405,10923.250000,0.000000,0.900000,0.374166,186.376667,8.596517,218.490727,8.836395,3
257.5,99.000000,0.000000,10923.250000,0.000000,0.966667,0.339935,193.088667,10.028238,226.256738,11.930274,3
258.5,99.333333,0.471405,10923.250000,0.000000,1.166667,0.402768,185.759333,9.016611,217.769889,10.364176,3
259.5,99.666667,0.471405,10923.250000,0.000000,1.066667,0.402768,193.753667,10.608176,227.887289,13.154843,3
260.5,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,186.683000,10.618801,217.791223,12.192991,3
261.0,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,201.614667,2.275528,236.171989,3.928455,3
262.0,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,178.984000,1.526442,209.373074,1.222134,3
263.0,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,200.860667,1.692301,235.447136,3.463235,3
263.5,99.333333,0.471405,10923.250000,0.000000,1.133333,0.449691,185.919333,9.330096,217.512397,10.748793,3
264.5,99.333333,0.471405,10923.250000,0.000000,1.066667,0.402768,195.348667,8.240995,229.957091,8.977705,3
265.5,99.000000,0.000000,10923.250000,0.000000,1.100000,0.424264,185.607000,10.115524,217.438632,11.915706,3
266.0,100.000000,0.000000,10923.250000,0.000000,0.900000,0.400000,193.329000,9.797000,228.542694,11.651409,2
266.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,202.305000,0.000000,236.893579,0.000000,1
